,county,awaiting_testing,negative,positive,percent_positive,total_tested,file_name,inconclusive,date,day_of_week,new_negatives,new_cases,week,day
2942,Gadsden,0.0,244,47.0,16.0,291.0,html version of FL COVID Rep 04-17-2020(PM),0.0,2020-04-17,4,11.0,2.0,16,Friday
2943,Gadsden,0.0,249,47.0,16.0,296.0,html version of FL COVID Rep 04-18-2020,0.0,2020-04-18,5,5.0,0.0,16,Saturday
2944,Gadsden,0.0,265,48.0,15.0,313.0,html version of FL COVID Rep 04-18-2020(PM),0.0,2020-04-18,5,16.0,1.0,16,Saturday
2945,Gadsden,0.0,273,50.0,15.0,323.0,html version of FL COVID Rep 04-19-2020,0.0,2020-04-19,6,8.0,2.0,16,Sunday
2946,Gadsden,0.0,276,51.0,16.0,327.0,html version of FL COVID Rep 04-19-2020(PM),0.0,2020-04-19,6,3.0,1.0,16,Sunday
2947,Gadsden,0.0,295,57.0,16.0,352.0,html version of FL COVID Rep 04-20-2020,0.0,2020-04-20,0,19.0,6.0,17,Monday
2948,Gadsden,0.0,295,57.0,16.0,352.0,html version of FL COVID Rep 04-20-2020(PM),0.0,2020-04-20,0,0.0,0.0,17,Monday
2949,Gadsden,0.0,298,57.0,16.0,355.0,html version of FL COVID Rep 04-21-2020,0.0,2020-04-21,1,3.0,0.0,17,Tuesday
2950,Gadsden,0.0,298,57.0,16.0,355.0,html version of FL COVID Rep 04-21-2020(PM),0.0,2020-04-21,1,0.0,0.0,17,Tuesday
2951,Gadsden,0.0,306,58.0,16.0,364.0,html version of FL COVID Rep 04-22-2020,0.0,2020-04-22,2,8.0,1.0,17,Wednesday
2952,Gadsden,0.0,308,59.0,16.0,367.0,html version of FL COVID Rep 04-22-2020(PM),0.0,2020-04-22,2,2.0,1.0,17,Wednesday
2953,Gadsden,0.0,313,62.0,17.0,375.0,html version of FL COVID Rep 04-23-2020,0.0,2020-04-23,3,5.0,3.0,17,Thursday
2954,Gadsden,1.0,314,69.0,18.0,384.0,html version of FL COVID Rep 04-23-2020(PM),0.0,2020-04-23,3,1.0,7.0,17,Thursday
2955,Gadsden,1.0,355,71.0,17.0,427.0,html version of FL COVID Rep 04-24-2020,0.0,2020-04-24,4,41.0,2.0,17,Friday
2956,Gadsden,1.0,355,79.0,18.0,435.0,html version of FL COVID Rep 04-24-2020(PM),0.0,2020-04-24,4,0.0,8.0,17,Friday
2957,Gadsden,0.0,365,80.0,18.0,445.0,html version of FL COVID Rep 04-25-2020,0.0,2020-04-25,5,10.0,1.0,17,Saturday
2958,Gadsden,0.0,376,81.0,18.0,457.0,html version of FL COVID Rep 04-26-2020,0.0,2020-04-26,6,11.0,1.0,17,Sunday
2959,Gadsden,0.0,398,87.0,18.0,485.0,html version of FL COVID Rep 04-27-2020,0.0,2020-04-27,0,22.0,6.0,18,Monday
2960,Gadsden,0.0,406,94.0,19.0,500.0,html version of FL COVID Rep 04-28-2020,0.0,2020-04-28,1,8.0,7.0,18,Tuesday
2961,Gadsden,0.0,410,94.0,19.0,504.0,html version of FL COVID Rep 04-29-2020,0.0,2020-04-29,2,4.0,0.0,18,Wednesday
2962,Gadsden,0.0,427,95.0,18.0,522.0,html version of FL COVID Rep 04-30-2020,0.0,2020-04-30,3,17.0,1.0,18,Thursday
2963,Gadsden,0.0,437,103.0,19.0,540.0,html version of FL COVID Rep 05-01-2020,0.0,2020-05-01,4,10.0,8.0,18,Friday
2964,Gadsden,0.0,465,105.0,18.0,570.0,html version of FL COVID Rep 05-02-2020,0.0,2020-05-02,5,28.0,2.0,18,Saturday
2965,Gadsden,0.0,480,107.0,18.0,587.0,html version of FL COVID Rep 05-03-2020,0.0,2020-05-03,6,15.0,2.0,18,Sunday
2966,Gadsden,0.0,532,113.0,18.0,645.0,html version of FL COVID Rep 05-04-2020,0.0,2020-05-04,0,52.0,6.0,19,Monday
2967,Gadsden,0.0,616,115.0,16.0,731.0,html version of FL COVID Rep 05-05-2020,0.0,2020-05-05,1,84.0,2.0,19,Tuesday
2968,Gadsden,0.0,631,120.0,16.0,751.0,html version of FL COVID Rep 05-06-2020,0.0,2020-05-06,2,15.0,5.0,19,Wednesday
2969,Gadsden,0.0,671,121.0,15.0,792.0,html version of FL COVID Rep 05-07-2020,0.0,2020-05-07,3,40.0,1.0,19,Thursday
2970,Gadsden,2.0,694,123.0,15.0,819.0,html version of FL COVID Rep 05-08-2020,0.0,2020-05-08,4,23.0,2.0,19,Friday
2971,Gadsden,1.0,718,128.0,15.0,847.0,html version of FL COVID Rep 05-09-2020,0.0,2020-05-09,5,24.0,5.0,19,Saturday
2972,Gadsden,1.0,735,128.0,15.0,864.0,html version of FL COVID Rep 05-10-2020,0.0,2020-05-10,6,17.0,0.0,19,Sunday
2973,Gadsden,0.0,777,130.0,14.0,907.0,html version of FL COVID Rep 05-11-2020,0.0,2020-05-11,0,42.0,2.0,20,Monday
2974,Gadsden,1.0,789,137.0,15.0,927.0,html version of FL COVID Rep 05-12-2020,0.0,2020-05-12,1,12.0,7.0,20,Tuesday
2975,Gadsden,1.0,930,139.0,13.0,1070.0,html version of FL COVID Rep 05-13-2020,0.0,2020-05-13,2,141.0,2.0,20,Wednesday
2976,Gadsden,1.0,953,140.0,13.0,1094.0,html version of FL COVID Rep 05-14-2020,0.0,2020-05-14,3,23.0,1.0,20,Thursday
2977,Gadsden,2.0,972,180.0,16.0,1156.0,html version of FL COVID Rep 05-15-2020,2.0,2020-05-15,4,19.0,40.0,20,Friday
2978,Gadsden,2.0,979,212.0,18.0,1195.0,html version of FL COVID Rep 05-16-2020,2.0,2020-05-16,5,7.0,32.0,20,Saturday
2979,Gadsden,0.0,1225,223.0,15.0,1451.0,html version of FL COVID Rep 05-17-2020,3.0,2020-05-17,6,246.0,11.0,20,Sunday
2980,Gadsden,0.0,1403,240.0,15.0,1646.0,html version of FL COVID Rep 05-18-2020,3.0,2020-05-18,0,178.0,17.0,21,Monday
2981,Gadsden,0.0,1928,242.0,11.0,2173.0,html version of FL COVID Rep 05-19-2020,3.0,2020-05-19,1,525.0,2.0,21,Tuesday
2982,Gadsden,0.0,2470,245.0,9.0,2718.0,html version of FL COVID Rep 05-20-2020,3.0,2020-05-20,2,542.0,3.0,21,Wednesday
2983,Gadsden,0.0,2788,249.0,8.0,3047.0,html version of FL COVID Rep 05-21-2020,10.0,2020-05-21,3,318.0,4.0,21,Thursday
2984,Gadsden,0.0,2821,252.0,8.0,3083.0,html version of FL COVID Rep 05-22-2020,10.0,2020-05-22,4,33.0,3.0,21,Friday
2985,Gadsden,0.0,2849,255.0,8.0,3114.0,html version of FL COVID Rep 05-23-2020,10.0,2020-05-23,5,28.0,3.0,21,Saturday
2986,Gadsden,0.0,2875,255.0,8.0,3140.0,html version of FL COVID Rep 05-24-2020,10.0,2020-05-24,6,26.0,0.0,21,Sunday
2987,Gadsden,0.0,3335,264.0,7.0,3609.0,html version of FL COVID Rep 05-25-2020,10.0,2020-05-25,0,460.0,9.0,22,Monday
2988,Gadsden,0.0,3343,266.0,7.0,3619.0,html version of FL COVID Rep 05-26-2020,10.0,2020-05-26,1,8.0,2.0,22,Tuesday
2989,Gadsden,0.0,3347,268.0,7.0,3625.0,html version of FL COVID Rep 05-27-2020,10.0,2020-05-27,2,4.0,2.0,22,Wednesday
2990,Gadsden,0.0,3421,268.0,7.0,3699.0,html version of FL COVID Rep 05-28-2020,10.0,2020-05-28,3,74.0,0.0,22,Thursday
2991,Gadsden,0.0,3550,269.0,7.0,3827.0,html version of FL COVID Rep 05-29-2020,8.0,2020-05-29,4,129.0,1.0,22,Friday
2992,Gadsden,0.0,3623,269.0,7.0,3900.0,html version of FL COVID Rep 05-30-2020,8.0,2020-05-30,5,73.0,0.0,22,Saturday
2993,Gadsden,0.0,3740,273.0,7.0,4021.0,html version of FL COVID Rep 05-31-2020,8.0,2020-05-31,6,117.0,4.0,22,Sunday
2994,Gadsden,0.0,3890,276.0,7.0,4174.0,html version of FL COVID Rep 06-1-2020,8.0,2020-06-01,0,150.0,3.0,23,Monday
2995,Gadsden,0.0,3917,278.0,7.0,4203.0,html version of FL COVID Rep 06-2-2020,8.0,2020-06-02,1,27.0,2.0,23,Tuesday
2996,Gadsden,1.0,4055,285.0,7.0,4349.0,html version of FL COVID Rep 06-03-2020,8.0,2020-06-03,2,138.0,7.0,23,Wednesday
2997,Gadsden,0.0,4081,288.0,7.0,4377.0,html version of FL COVID Rep 06-04-2020,8.0,2020-06-04,3,26.0,3.0,23,Thursday
2998,Gadsden,0.0,4126,289.0,7.0,4423.0,html version of FL COVID Rep 06-05-2020,8.0,2020-06-05,4,45.0,1.0,23,Friday
2999,Gadsden,0.0,4328,293.0,6.0,4628.0,html version of FL COVID Rep 06-06-2020,7.0,2020-06-06,5,202.0,4.0,23,Saturday
3000,Gadsden,0.0,4414,294.0,6.0,4715.0,html version of FL COVID Rep 06-07-2020,7.0,2020-06-07,6,86.0,1.0,23,Sunday
3001,Gadsden,0.0,4430,294.0,6.0,4731.0,html version of FL COVID Rep 06-08-2020,7.0,2020-06-08,0,16.0,0.0,24,Monday
3002,Gadsden,0.0,4514,296.0,6.0,4817.0,html version of FL COVID Rep 06-09-2020,7.0,2020-06-09,1,84.0,2.0,24,Tuesday
3003,Gadsden,0.0,4520,298.0,6.0,4825.0,html version of FL COVID Rep 06-10-2020,7.0,2020-06-10,2,6.0,2.0,24,Wednesday
3004,Gadsden,0.0,4555,300.0,6.0,4862.0,html version of FL COVID Rep 06-11-2020,7.0,2020-06-11,3,35.0,2.0,24,Thursday
3005,Gadsden,0.0,4587,302.0,6.0,4896.0,html version of FL COVID Rep 06-12-2020,7.0,2020-06-12,4,32.0,2.0,24,Friday
3006,Gadsden,0.0,4640,301.0,6.0,4948.0,html version of FL COVID Rep 06-13-2020,7.0,2020-06-13,5,53.0,-1.0,24,Saturday
3007,Gadsden,0.0,4868,304.0,6.0,5178.0,html version of FL COVID Rep 06-14-2020,6.0,2020-06-14,6,228.0,3.0,24,Sunday
3008,Gadsden,0.0,4889,305.0,6.0,5200.0,html version of FL COVID Rep 06-15-2020,6.0,2020-06-15,0,21.0,1.0,25,Monday
3009,Gadsden,0.0,4907,309.0,6.0,5222.0,html version of FL COVID Rep 06-16-2020,6.0,2020-06-16,1,18.0,4.0,25,Tuesday
3010,Gadsden,1.0,4916,312.0,6.0,5235.0,html version of FL COVID Rep 06-17-2020,6.0,2020-06-17,2,9.0,3.0,25,Wednesday
3011,Gadsden,1.0,5002,316.0,6.0,5325.0,html version of FL COVID Rep 06-18-2020,6.0,2020-06-18,3,86.0,4.0,25,Thursday
3012,Gadsden,1.0,5013,319.0,6.0,5339.0,html version of FL COVID Rep 06-19-2020,6.0,2020-06-19,4,11.0,3.0,25,Friday
3013,Gadsden,1.0,5061,322.0,6.0,5390.0,html version of FL COVID Rep 06-20-2020,6.0,2020-06-20,5,48.0,3.0,25,Saturday
3014,Gadsden,1.0,5089,322.0,6.0,5418.0,html version of FL COVID Rep 06-21-2020,6.0,2020-06-21,6,28.0,0.0,25,Sunday
3015,Gadsden,1.0,5096,326.0,6.0,5429.0,html version of FL COVID Rep 06-22-2020,6.0,2020-06-22,0,7.0,4.0,26,Monday
3016,Gadsden,2.0,5130,329.0,6.0,5467.0,html version of FL COVID Rep 06-23-2020,6.0,2020-06-23,1,34.0,3.0,26,Tuesday
3017,Gadsden,2.0,5134,332.0,6.0,5474.0,html version of FL COVID Rep 06-24-2020,6.0,2020-06-24,2,4.0,3.0,26,Wednesday
3018,Gadsden,2.0,5153,337.0,6.0,5498.0,html version of FL COVID Rep 06-25-2020,6.0,2020-06-25,3,19.0,5.0,26,Thursday
3019,Gadsden,3.0,5237,352.0,6.0,5598.0,html version of FL COVID Rep 06-26-2020,6.0,2020-06-26,4,84.0,15.0,26,Friday
3020,Gadsden,3.0,5308,365.0,6.0,5682.0,html version of FL COVID Rep 06-27-2020,6.0,2020-06-27,5,71.0,13.0,26,Saturday
3021,Gadsden,3.0,5395,373.0,6.0,5777.0,html version of FL COVID Rep 06-28-2020,6.0,2020-06-28,6,87.0,8.0,26,Sunday
3022,Gadsden,3.0,5418,376.0,6.0,5803.0,html version of FL COVID Rep 06-29-2020,6.0,2020-06-29,0,23.0,3.0,27,Monday
3023,Gadsden,2.0,5454,379.0,6.0,5842.0,html version of FL COVID Rep 06-30-2020,7.0,2020-06-30,1,36.0,3.0,27,Tuesday
3024,Gadsden,2.0,5484,389.0,7.0,5882.0,html version of FL COVID Rep 07-01-2020,7.0,2020-07-01,2,30.0,10.0,27,Wednesday
3025,Gadsden,1.0,5554,406.0,7.0,5970.0,html version of FL COVID Rep 07-02-2020,9.0,2020-07-02,3,70.0,17.0,27,Thursday
3026,Gadsden,1.0,5666,428.0,7.0,6105.0,html version of FL COVID Rep 07-03-2020,10.0,2020-07-03,4,112.0,22.0,27,Friday
3027,Gadsden,3.0,5751,446.0,7.0,6211.0,html version of FL COVID Rep 07-04-2020,11.0,2020-07-04,5,85.0,18.0,27,Saturday
3028,Gadsden,3.0,5895,468.0,7.0,6378.0,html version of FL COVID Rep 07-05-2020,12.0,2020-07-05,6,144.0,22.0,27,Sunday
3029,Gadsden,3.0,5948,468.0,7.0,6431.0,html version of FL COVID Rep 07-06-2020,12.0,2020-07-06,0,53.0,0.0,28,Monday
3030,Gadsden,1.0,5975,474.0,7.0,6462.0,html version of FL COVID Rep 07-07-2020,12.0,2020-07-07,1,27.0,6.0,28,Tuesday
3031,Gadsden,1.0,6000,481.0,7.0,6494.0,html version of FL COVID Rep 07-08-2020,12.0,2020-07-08,2,25.0,7.0,28,Wednesday
3032,Gadsden,1.0,6048,495.0,8.0,6556.0,html version of FL COVID Rep 07-09-2020,12.0,2020-07-09,3,48.0,14.0,28,Thursday
3033,Gadsden,1.0,6188,528.0,8.0,6729.0,html version of FL COVID Rep 07-10-2020,12.0,2020-07-10,4,140.0,33.0,28,Friday
3034,Gadsden,1.0,6393,574.0,8.0,6980.0,html version of FL COVID Rep 07-11-2020,12.0,2020-07-11,5,205.0,46.0,28,Saturday
3035,Gadsden,1.0,6459,588.0,8.0,7063.0,html version of FL COVID Rep 07-12-2020,15.0,2020-07-12,6,66.0,14.0,28,Sunday
3036,Gadsden,1.0,6521,615.0,9.0,7152.0,html version of FL COVID Rep 07-13-2020,15.0,2020-07-13,0,62.0,27.0,29,Monday
3037,Gilchrist,0.0,1,0.0,0.0,1.0,html version of FL COVID Rep 03-18-2020,0.0,2020-03-18,2,,,12,Wednesday
3038,Gilchrist,0.0,1,0.0,0.0,1.0,html version of FL COVID Rep 03-19-2020,0.0,2020-03-19,3,0.0,0.0,12,Thursday
3039,Gilchrist,0.0,1,0.0,0.0,1.0,html version of FL COVID Rep 03-20-2020,0.0,2020-03-20,4,0.0,0.0,12,Friday
3040,Gilchrist,0.0,2,0.0,0.0,2.0,html version of FL COVID Rep 03-21-2020(PM),0.0,2020-03-21,5,1.0,0.0,12,Saturday
3041,Gilchrist,0.0,2,0.0,0.0,2.0,html version of FL COVID Rep 03-22-2020,0.0,2020-03-22,6,0.0,0.0,12,Sunday
3042,Gilchrist,0.0,5,0.0,0.0,5.0,html version of FL COVID Rep 03-22-2020(PM),0.0,2020-03-22,6,3.0,0.0,12,Sunday
3043,Gilchrist,0.0,5,0.0,0.0,5.0,html version of FL COVID Rep 03-23-2020,0.0,2020-03-23,0,0.0,0.0,13,Monday
3044,Gilchrist,0.0,5,0.0,0.0,5.0,html version of FL COVID Rep 03-23-2020(PM),0.0,2020-03-23,0,0.0,0.0,13,Monday
3045,Gilchrist,0.0,7,0.0,0.0,7.0,html version of FL COVID Rep 03-24-2020,0.0,2020-03-24,1,2.0,0.0,13,Tuesday
3046,Gilchrist,0.0,7,0.0,0.0,7.0,html version of FL COVID Rep 03-24-2020(PM),0.0,2020-03-24,1,0.0,0.0,13,Tuesday
3047,Gilchrist,0.0,9,0.0,0.0,9.0,html version of FL COVID Rep 03-25-2020,0.0,2020-03-25,2,2.0,0.0,13,Wednesday
3048,Gilchrist,0.0,12,0.0,0.0,12.0,html version of FL COVID Rep 03-25-2020(PM),0.0,2020-03-25,2,3.0,0.0,13,Wednesday
3049,Gilchrist,0.0,15,0.0,0.0,15.0,html version of FL COVID Rep 03-26-2020,0.0,2020-03-26,3,3.0,0.0,13,Thursday
3050,Gilchrist,0.0,15,0.0,0.0,15.0,html version of FL COVID Rep 03-26-2020(PM),0.0,2020-03-26,3,0.0,0.0,13,Thursday
3051,Gilchrist,0.0,16,0.0,0.0,16.0,html version of FL COVID Rep 03-27-2020,0.0,2020-03-27,4,1.0,0.0,13,Friday
3052,Gilchrist,0.0,19,0.0,0.0,19.0,html version of FL COVID Rep 03-27-2020(PM),0.0,2020-03-27,4,3.0,0.0,13,Friday
3053,Gilchrist,0.0,24,0.0,0.0,24.0,html version of FL COVID Rep 03-28-2020,0.0,2020-03-28,5,5.0,0.0,13,Saturday
3054,Gilchrist,0.0,24,0.0,0.0,24.0,html version of FL COVID Rep 03-28-2020(PM),0.0,2020-03-28,5,0.0,0.0,13,Saturday
3055,Gilchrist,0.0,32,0.0,0.0,32.0,html version of FL COVID Rep 03-29-2020,0.0,2020-03-29,6,8.0,0.0,13,Sunday
3056,Gilchrist,0.0,32,0.0,0.0,32.0,html version of FL COVID Rep 03-29-2020(PM),0.0,2020-03-29,6,0.0,0.0,13,Sunday
3057,Gilchrist,0.0,32,0.0,0.0,32.0,html version of FL COVID Rep 03-30-2020,0.0,2020-03-30,0,0.0,0.0,14,Monday
3058,Gilchrist,0.0,32,0.0,0.0,32.0,html version of FL COVID Rep 03-30-2020(PM),0.0,2020-03-30,0,0.0,0.0,14,Monday
3059,Gilchrist,0.0,37,0.0,0.0,37.0,html version of FL COVID Rep 03-31-2020,0.0,2020-03-31,1,5.0,0.0,14,Tuesday
3060,Gilchrist,0.0,39,0.0,0.0,39.0,html version of FL COVID Rep 03-31-2020(PM),0.0,2020-03-31,1,2.0,0.0,14,Tuesday
3061,Gilchrist,0.0,40,0.0,0.0,40.0,html version of FL COVID Rep 04-01-2020,0.0,2020-04-01,2,1.0,0.0,14,Wednesday
3062,Gilchrist,0.0,44,0.0,0.0,44.0,html version of FL COVID Rep 04-02-2020,0.0,2020-04-02,3,4.0,0.0,14,Thursday
3063,Gilchrist,0.0,44,0.0,0.0,44.0,html version of FL COVID Rep 04-02-2020(PM),0.0,2020-04-02,3,0.0,0.0,14,Thursday
3064,Gilchrist,0.0,50,0.0,0.0,50.0,html version of FL COVID Rep 04-03-2020,0.0,2020-04-03,4,6.0,0.0,14,Friday
3065,Gilchrist,0.0,54,0.0,0.0,54.0,html version of FL COVID Rep 04-03-2020(PM),0.0,2020-04-03,4,4.0,0.0,14,Friday
3066,Gilchrist,0.0,57,0.0,0.0,57.0,html version of FL COVID Rep 04-04-2020,0.0,2020-04-04,5,3.0,0.0,14,Saturday
3067,Gilchrist,0.0,61,0.0,0.0,61.0,html version of FL COVID Rep 04-04-2020(PM),0.0,2020-04-04,5,4.0,0.0,14,Saturday
3068,Gilchrist,0.0,63,0.0,0.0,63.0,html version of FL COVID Rep 04-05-2020,0.0,2020-04-05,6,2.0,0.0,14,Sunday
3069,Gilchrist,0.0,63,0.0,0.0,63.0,html version of FL COVID Rep 04-05-2020(PM),0.0,2020-04-05,6,0.0,0.0,14,Sunday
3070,Gilchrist,0.0,67,0.0,0.0,67.0,html version of FL COVID Rep 04-06-2020,0.0,2020-04-06,0,4.0,0.0,15,Monday
3071,Gilchrist,0.0,67,0.0,0.0,67.0,html version of FL COVID Rep 04-06-2020(PM),0.0,2020-04-06,0,0.0,0.0,15,Monday
3072,Gilchrist,0.0,74,0.0,0.0,74.0,html version of FL COVID Rep 04-07-2020,0.0,2020-04-07,1,7.0,0.0,15,Tuesday
3073,Gilchrist,0.0,74,1.0,1.0,75.0,html version of FL COVID Rep 04-07-2020(PM),0.0,2020-04-07,1,0.0,1.0,15,Tuesday
3074,Gilchrist,0.0,79,1.0,1.0,80.0,html version of FL COVID Rep 04-08-2020,0.0,2020-04-08,2,5.0,0.0,15,Wednesday
3075,Gilchrist,0.0,79,2.0,2.0,81.0,html version of FL COVID Rep 04-08-2020(PM),0.0,2020-04-08,2,0.0,1.0,15,Wednesday
3076,Gilchrist,0.0,86,3.0,3.0,89.0,html version of FL COVID Rep 04-09-2020,0.0,2020-04-09,3,7.0,1.0,15,Thursday
3077,Gilchrist,1.0,86,3.0,3.0,90.0,html version of FL COVID Rep 04-09-2020(PM),0.0,2020-04-09,3,0.0,0.0,15,Thursday
3078,Gilchrist,1.0,92,4.0,4.0,97.0,html version of FL COVID Rep 04-10-2020,0.0,2020-04-10,4,6.0,1.0,15,Friday
3079,Gilchrist,1.0,93,4.0,4.0,98.0,html version of FL COVID Rep 04-10-2020(PM),0.0,2020-04-10,4,1.0,0.0,15,Friday
3080,Gilchrist,0.0,105,4.0,4.0,109.0,html version of FL COVID Rep 04-11-2020,0.0,2020-04-11,5,12.0,0.0,15,Saturday
3081,Gilchrist,0.0,106,4.0,4.0,110.0,html version of FL COVID Rep 04-11-2020(PM),0.0,2020-04-11,5,1.0,0.0,15,Saturday
3082,Gilchrist,0.0,110,4.0,4.0,114.0,html version of FL COVID Rep 04-12-2020,0.0,2020-04-12,6,4.0,0.0,15,Sunday
3083,Gilchrist,0.0,111,4.0,3.0,115.0,html version of FL COVID Rep 04-12-2020(PM),0.0,2020-04-12,6,1.0,0.0,15,Sunday
3084,Gilchrist,0.0,124,4.0,3.0,128.0,html version of FL COVID Rep 04-13-2020,0.0,2020-04-13,0,13.0,0.0,16,Monday
3085,Gilchrist,0.0,124,4.0,3.0,128.0,html version of FL COVID Rep 04-13-2020(PM),0.0,2020-04-13,0,0.0,0.0,16,Monday
3086,Gilchrist,0.0,130,5.0,4.0,135.0,html version of FL COVID Rep 04-14-2020,0.0,2020-04-14,1,6.0,1.0,16,Tuesday
3087,Gilchrist,0.0,131,6.0,4.0,137.0,html version of FL COVID Rep 04-14-2020(PM),0.0,2020-04-14,1,1.0,1.0,16,Tuesday
3088,Gilchrist,0.0,137,6.0,4.0,143.0,html version of FL COVID Rep 04-15-2020,0.0,2020-04-15,2,6.0,0.0,16,Wednesday
3089,Gilchrist,0.0,138,3.0,2.0,141.0,html version of FL COVID Rep 04-15-2020(PM),0.0,2020-04-15,2,1.0,-3.0,16,Wednesday
3090,Gilchrist,1.0,140,3.0,2.0,144.0,html version of FL COVID Rep 04-16-2020,0.0,2020-04-16,3,2.0,0.0,16,Thursday
3091,Gilchrist,1.0,144,4.0,3.0,149.0,html version of FL COVID Rep 04-16-2020(PM),0.0,2020-04-16,3,4.0,1.0,16,Thursday
3092,Gilchrist,1.0,157,4.0,2.0,162.0,html version of FL COVID Rep 04-17-2020,0.0,2020-04-17,4,13.0,0.0,16,Friday
3093,Gilchrist,1.0,157,4.0,2.0,162.0,html version of FL COVID Rep 04-17-2020(PM),0.0,2020-04-17,4,0.0,0.0,16,Friday
3094,Gilchrist,1.0,160,4.0,2.0,165.0,html version of FL COVID Rep 04-18-2020,0.0,2020-04-18,5,3.0,0.0,16,Saturday
3095,Gilchrist,1.0,162,4.0,2.0,167.0,html version of FL COVID Rep 04-18-2020(PM),0.0,2020-04-18,5,2.0,0.0,16,Saturday
3096,Gilchrist,1.0,165,4.0,2.0,170.0,html version of FL COVID Rep 04-19-2020,0.0,2020-04-19,6,3.0,0.0,16,Sunday
3097,Gilchrist,1.0,165,4.0,2.0,170.0,html version of FL COVID Rep 04-19-2020(PM),0.0,2020-04-19,6,0.0,0.0,16,Sunday
3098,Gilchrist,1.0,172,4.0,2.0,177.0,html version of FL COVID Rep 04-20-2020,0.0,2020-04-20,0,7.0,0.0,17,Monday
3099,Gilchrist,1.0,172,4.0,2.0,177.0,html version of FL COVID Rep 04-20-2020(PM),0.0,2020-04-20,0,0.0,0.0,17,Monday
3100,Gilchrist,1.0,175,4.0,2.0,180.0,html version of FL COVID Rep 04-21-2020,0.0,2020-04-21,1,3.0,0.0,17,Tuesday
3101,Gilchrist,1.0,176,4.0,2.0,181.0,html version of FL COVID Rep 04-21-2020(PM),0.0,2020-04-21,1,1.0,0.0,17,Tuesday
3102,Gilchrist,1.0,183,4.0,2.0,188.0,html version of FL COVID Rep 04-22-2020,0.0,2020-04-22,2,7.0,0.0,17,Wednesday
3103,Gilchrist,1.0,183,4.0,2.0,188.0,html version of FL COVID Rep 04-22-2020(PM),0.0,2020-04-22,2,0.0,0.0,17,Wednesday
3104,Gilchrist,1.0,184,4.0,2.0,189.0,html version of FL COVID Rep 04-23-2020,0.0,2020-04-23,3,1.0,0.0,17,Thursday
3105,Gilchrist,1.0,184,4.0,2.0,189.0,html version of FL COVID Rep 04-23-2020(PM),0.0,2020-04-23,3,0.0,0.0,17,Thursday
3106,Gilchrist,1.0,196,4.0,2.0,201.0,html version of FL COVID Rep 04-24-2020,0.0,2020-04-24,4,12.0,0.0,17,Friday
3107,Gilchrist,1.0,196,4.0,2.0,201.0,html version of FL COVID Rep 04-24-2020(PM),0.0,2020-04-24,4,0.0,0.0,17,Friday
3108,Gilchrist,1.0,205,4.0,2.0,210.0,html version of FL COVID Rep 04-25-2020,0.0,2020-04-25,5,9.0,0.0,17,Saturday
3109,Gilchrist,1.0,208,4.0,2.0,213.0,html version of FL COVID Rep 04-26-2020,0.0,2020-04-26,6,3.0,0.0,17,Sunday
3110,Gilchrist,1.0,215,4.0,2.0,220.0,html version of FL COVID Rep 04-27-2020,0.0,2020-04-27,0,7.0,0.0,18,Monday
3111,Gilchrist,1.0,221,4.0,2.0,226.0,html version of FL COVID Rep 04-28-2020,0.0,2020-04-28,1,6.0,0.0,18,Tuesday
3112,Gilchrist,1.0,225,4.0,2.0,230.0,html version of FL COVID Rep 04-29-2020,0.0,2020-04-29,2,4.0,0.0,18,Wednesday
3113,Gilchrist,1.0,234,5.0,2.0,240.0,html version of FL COVID Rep 04-30-2020,0.0,2020-04-30,3,9.0,1.0,18,Thursday
3114,Gilchrist,1.0,248,5.0,2.0,254.0,html version of FL COVID Rep 05-01-2020,0.0,2020-05-01,4,14.0,0.0,18,Friday
3115,Gilchrist,1.0,256,5.0,2.0,262.0,html version of FL COVID Rep 05-02-2020,0.0,2020-05-02,5,8.0,0.0,18,Saturday
3116,Gilchrist,1.0,262,6.0,2.0,269.0,html version of FL COVID Rep 05-03-2020,0.0,2020-05-03,6,6.0,1.0,18,Sunday
3117,Gilchrist,1.0,263,6.0,2.0,270.0,html version of FL COVID Rep 05-04-2020,0.0,2020-05-04,0,1.0,0.0,19,Monday
3118,Gilchrist,1.0,270,6.0,2.0,277.0,html version of FL COVID Rep 05-05-2020,0.0,2020-05-05,1,7.0,0.0,19,Tuesday
3119,Gilchrist,1.0,276,6.0,2.0,283.0,html version of FL COVID Rep 05-06-2020,0.0,2020-05-06,2,6.0,0.0,19,Wednesday
3120,Gilchrist,1.0,277,6.0,2.0,284.0,html version of FL COVID Rep 05-07-2020,0.0,2020-05-07,3,1.0,0.0,19,Thursday
3121,Gilchrist,0.0,285,6.0,2.0,291.0,html version of FL COVID Rep 05-08-2020,0.0,2020-05-08,4,8.0,0.0,19,Friday
3122,Gilchrist,0.0,301,6.0,2.0,307.0,html version of FL COVID Rep 05-09-2020,0.0,2020-05-09,5,16.0,0.0,19,Saturday
3123,Gilchrist,0.0,309,6.0,2.0,315.0,html version of FL COVID Rep 05-10-2020,0.0,2020-05-10,6,8.0,0.0,19,Sunday
3124,Gilchrist,0.0,323,6.0,2.0,329.0,html version of FL COVID Rep 05-11-2020,0.0,2020-05-11,0,14.0,0.0,20,Monday
