COUNTY	AWAITING_TESTING	NEGATIVE	POSITIVE	PERCENT_POSITIVE	TOTAL_TESTED	FILE_NAME	INCONCLUSIVE	DATE	NEW_NEGATIVES	NEW_CASES	DAY_OF_WEEK
Jefferson	0.0	272	28.0	9.0	300.0	html version of FL COVID Rep 05-15-2020	0.0	2020-05-15	4.0	0.0	4
Jefferson	0.0	278	28.0	9.0	306.0	html version of FL COVID Rep 05-16-2020	0.0	2020-05-16	6.0	0.0	5
Jefferson	0.0	296	28.0	9.0	324.0	html version of FL COVID Rep 05-17-2020	0.0	2020-05-17	18.0	0.0	6
Jefferson	0.0	337	28.0	8.0	365.0	html version of FL COVID Rep 05-18-2020	0.0	2020-05-18	41.0	0.0	0
Jefferson	0.0	385	28.0	7.0	413.0	html version of FL COVID Rep 05-19-2020	0.0	2020-05-19	48.0	0.0	1
Jefferson	0.0	407	28.0	6.0	435.0	html version of FL COVID Rep 05-20-2020	0.0	2020-05-20	22.0	0.0	2
Jefferson	0.0	438	30.0	6.0	469.0	html version of FL COVID Rep 05-21-2020	1.0	2020-05-21	31.0	2.0	3
Jefferson	0.0	470	29.0	6.0	500.0	html version of FL COVID Rep 05-22-2020	1.0	2020-05-22	32.0	-1.0	4
Jefferson	0.0	495	29.0	6.0	525.0	html version of FL COVID Rep 05-23-2020	1.0	2020-05-23	25.0	0.0	5
Jefferson	0.0	512	29.0	5.0	542.0	html version of FL COVID Rep 05-24-2020	1.0	2020-05-24	17.0	0.0	6
Jefferson	0.0	561	29.0	5.0	591.0	html version of FL COVID Rep 05-25-2020	1.0	2020-05-25	49.0	0.0	0
Jefferson	0.0	564	29.0	5.0	594.0	html version of FL COVID Rep 05-26-2020	1.0	2020-05-26	3.0	0.0	1
Jefferson	0.0	568	29.0	5.0	598.0	html version of FL COVID Rep 05-27-2020	1.0	2020-05-27	4.0	0.0	2
Jefferson	0.0	580	29.0	5.0	610.0	html version of FL COVID Rep 05-28-2020	1.0	2020-05-28	12.0	0.0	3
Jefferson	0.0	609	29.0	5.0	639.0	html version of FL COVID Rep 05-29-2020	1.0	2020-05-29	29.0	0.0	4
Jefferson	0.0	614	29.0	5.0	644.0	html version of FL COVID Rep 05-30-2020	1.0	2020-05-30	5.0	0.0	5
Jefferson	0.0	634	29.0	4.0	664.0	html version of FL COVID Rep 05-31-2020	1.0	2020-05-31	20.0	0.0	6
Jefferson	0.0	667	29.0	4.0	697.0	html version of FL COVID Rep 06-1-2020	1.0	2020-06-01	33.0	0.0	0
Jefferson	0.0	673	29.0	4.0	703.0	html version of FL COVID Rep 06-2-2020	1.0	2020-06-02	6.0	0.0	1
Jefferson	0.0	688	29.0	4.0	718.0	html version of FL COVID Rep 06-03-2020	1.0	2020-06-03	15.0	0.0	2
Jefferson	0.0	689	29.0	4.0	719.0	html version of FL COVID Rep 06-04-2020	1.0	2020-06-04	1.0	0.0	3
Jefferson	0.0	698	30.0	4.0	729.0	html version of FL COVID Rep 06-05-2020	1.0	2020-06-05	9.0	1.0	4
Jefferson	0.0	761	31.0	4.0	793.0	html version of FL COVID Rep 06-06-2020	1.0	2020-06-06	63.0	1.0	5
Jefferson	0.0	764	31.0	4.0	796.0	html version of FL COVID Rep 06-07-2020	1.0	2020-06-07	3.0	0.0	6
Jefferson	0.0	815	31.0	4.0	847.0	html version of FL COVID Rep 06-08-2020	1.0	2020-06-08	51.0	0.0	0
Jefferson	0.0	831	31.0	4.0	863.0	html version of FL COVID Rep 06-09-2020	1.0	2020-06-09	16.0	0.0	1
Jefferson	0.0	836	31.0	4.0	868.0	html version of FL COVID Rep 06-10-2020	1.0	2020-06-10	5.0	0.0	2
Jefferson	0.0	859	31.0	3.0	891.0	html version of FL COVID Rep 06-11-2020	1.0	2020-06-11	23.0	0.0	3
Jefferson	0.0	862	31.0	3.0	894.0	html version of FL COVID Rep 06-12-2020	1.0	2020-06-12	3.0	0.0	4
Jefferson	0.0	886	32.0	3.0	919.0	html version of FL COVID Rep 06-13-2020	1.0	2020-06-13	24.0	1.0	5
Jefferson	0.0	895	32.0	3.0	928.0	html version of FL COVID Rep 06-14-2020	1.0	2020-06-14	9.0	0.0	6
Jefferson	0.0	905	32.0	3.0	938.0	html version of FL COVID Rep 06-15-2020	1.0	2020-06-15	10.0	0.0	0
Jefferson	0.0	915	33.0	3.0	949.0	html version of FL COVID Rep 06-16-2020	1.0	2020-06-16	10.0	1.0	1
Jefferson	0.0	916	36.0	4.0	953.0	html version of FL COVID Rep 06-17-2020	1.0	2020-06-17	1.0	3.0	2
Jefferson	0.0	940	36.0	4.0	977.0	html version of FL COVID Rep 06-18-2020	1.0	2020-06-18	24.0	0.0	3
Jefferson	0.0	941	36.0	4.0	978.0	html version of FL COVID Rep 06-19-2020	1.0	2020-06-19	1.0	0.0	4
Jefferson	0.0	952	36.0	4.0	989.0	html version of FL COVID Rep 06-20-2020	1.0	2020-06-20	11.0	0.0	5
Jefferson	0.0	967	36.0	4.0	1004.0	html version of FL COVID Rep 06-21-2020	1.0	2020-06-21	15.0	0.0	6
Jefferson	0.0	974	36.0	4.0	1011.0	html version of FL COVID Rep 06-22-2020	1.0	2020-06-22	7.0	0.0	0
Jefferson	0.0	985	38.0	4.0	1024.0	html version of FL COVID Rep 06-23-2020	1.0	2020-06-23	11.0	2.0	1
Jefferson	0.0	990	38.0	4.0	1029.0	html version of FL COVID Rep 06-24-2020	1.0	2020-06-24	5.0	0.0	2
Jefferson	1.0	1049	41.0	4.0	1092.0	html version of FL COVID Rep 06-25-2020	1.0	2020-06-25	59.0	3.0	3
Jefferson	2.0	1077	41.0	4.0	1121.0	html version of FL COVID Rep 06-26-2020	1.0	2020-06-26	28.0	0.0	4
Jefferson	2.0	1109	45.0	4.0	1157.0	html version of FL COVID Rep 06-27-2020	1.0	2020-06-27	32.0	4.0	5
Jefferson	1.0	1171	47.0	4.0	1220.0	html version of FL COVID Rep 06-28-2020	1.0	2020-06-28	62.0	2.0	6
Jefferson	1.0	1196	46.0	4.0	1244.0	html version of FL COVID Rep 06-29-2020	1.0	2020-06-29	25.0	-1.0	0
Jefferson	0.0	1206	49.0	4.0	1256.0	html version of FL COVID Rep 06-30-2020	1.0	2020-06-30	10.0	3.0	1
Jefferson	0.0	1205	51.0	4.0	1257.0	html version of FL COVID Rep 07-01-2020	1.0	2020-07-01	-1.0	2.0	2
Jefferson	0.0	1225	57.0	4.0	1283.0	html version of FL COVID Rep 07-02-2020	1.0	2020-07-02	20.0	6.0	3
Jefferson	0.0	1242	57.0	4.0	1300.0	html version of FL COVID Rep 07-03-2020	1.0	2020-07-03	17.0	0.0	4
Jefferson	0.0	1264	58.0	4.0	1323.0	html version of FL COVID Rep 07-04-2020	1.0	2020-07-04	22.0	1.0	5
Jefferson	0.0	1290	58.0	4.0	1349.0	html version of FL COVID Rep 07-05-2020	1.0	2020-07-05	26.0	0.0	6
Jefferson	0.0	1303	65.0	5.0	1369.0	html version of FL COVID Rep 07-06-2020	1.0	2020-07-06	13.0	7.0	0
Jefferson	0.0	1314	67.0	5.0	1382.0	html version of FL COVID Rep 07-07-2020	1.0	2020-07-07	11.0	2.0	1
Jefferson	0.0	1321	69.0	5.0	1391.0	html version of FL COVID Rep 07-08-2020	1.0	2020-07-08	7.0	2.0	2
Jefferson	0.0	1328	72.0	5.0	1401.0	html version of FL COVID Rep 07-09-2020	1.0	2020-07-09	7.0	3.0	3
Jefferson	0.0	1371	77.0	5.0	1449.0	html version of FL COVID Rep 07-10-2020	1.0	2020-07-10	43.0	5.0	4
Jefferson	0.0	1396	80.0	5.0	1477.0	html version of FL COVID Rep 07-11-2020	1.0	2020-07-11	25.0	3.0	5
Jefferson	0.0	1417	81.0	5.0	1499.0	html version of FL COVID Rep 07-12-2020	1.0	2020-07-12	21.0	1.0	6
Lafayette	0.0	1	0.0	0.0	1.0	html version of FL COVID Rep 03-16-2020	0.0	2020-03-16			0
Lafayette	0.0	1	0.0	0.0	1.0	html version of FL COVID Rep 03-18-2020	0.0	2020-03-18	0.0	0.0	2
Lafayette	0.0	1	0.0	0.0	1.0	html version of FL COVID Rep 03-19-2020	0.0	2020-03-19	0.0	0.0	3
Lafayette	0.0	1	0.0	1.0	1.0	html version of FL COVID Rep 03-20-2020	0.0	2020-03-20	0.0	0.0	4
Lafayette	1.0	3	0.0	0.0	4.0	html version of FL COVID Rep 03-21-2020(PM)	0.0	2020-03-21	2.0	0.0	5
Lafayette	1.0	3	0.0	0.0	4.0	html version of FL COVID Rep 03-22-2020	0.0	2020-03-22	0.0	0.0	6
Lafayette	0.0	4	0.0	0.0	4.0	html version of FL COVID Rep 03-22-2020(PM)	0.0	2020-03-22	1.0	0.0	6
Lafayette	0.0	5	0.0	0.0	5.0	html version of FL COVID Rep 03-23-2020	0.0	2020-03-23	1.0	0.0	0
Lafayette	0.0	5	0.0	0.0	5.0	html version of FL COVID Rep 03-23-2020(PM)	0.0	2020-03-23	0.0	0.0	0
Lafayette	0.0	6	0.0	0.0	6.0	html version of FL COVID Rep 03-24-2020	0.0	2020-03-24	1.0	0.0	1
Lafayette	0.0	7	0.0	0.0	7.0	html version of FL COVID Rep 03-24-2020(PM)	0.0	2020-03-24	1.0	0.0	1
Lafayette	0.0	7	0.0	0.0	7.0	html version of FL COVID Rep 03-25-2020	0.0	2020-03-25	0.0	0.0	2
Lafayette	1.0	8	0.0	0.0	9.0	html version of FL COVID Rep 03-25-2020(PM)	0.0	2020-03-25	1.0	0.0	2
Lafayette	1.0	8	0.0	0.0	9.0	html version of FL COVID Rep 03-26-2020	0.0	2020-03-26	0.0	0.0	3
Lafayette	1.0	8	0.0	0.0	9.0	html version of FL COVID Rep 03-26-2020(PM)	0.0	2020-03-26	0.0	0.0	3
Lafayette	0.0	9	0.0	0.0	9.0	html version of FL COVID Rep 03-27-2020	0.0	2020-03-27	1.0	0.0	4
Lafayette	0.0	9	0.0	0.0	9.0	html version of FL COVID Rep 03-27-2020(PM)	0.0	2020-03-27	0.0	0.0	4
Lafayette	0.0	9	0.0	0.0	9.0	html version of FL COVID Rep 03-28-2020	0.0	2020-03-28	0.0	0.0	5
Lafayette	0.0	9	0.0	0.0	9.0	html version of FL COVID Rep 03-28-2020(PM)	0.0	2020-03-28	0.0	0.0	5
Lafayette	0.0	10	0.0	0.0	10.0	html version of FL COVID Rep 03-29-2020	0.0	2020-03-29	1.0	0.0	6
Lafayette	0.0	11	0.0	0.0	11.0	html version of FL COVID Rep 03-29-2020(PM)	0.0	2020-03-29	1.0	0.0	6
Lafayette	0.0	11	0.0	0.0	11.0	html version of FL COVID Rep 03-30-2020	0.0	2020-03-30	0.0	0.0	0
Lafayette	0.0	11	0.0	0.0	11.0	html version of FL COVID Rep 03-30-2020(PM)	0.0	2020-03-30	0.0	0.0	0
Lafayette	0.0	11	0.0	0.0	11.0	html version of FL COVID Rep 03-31-2020	0.0	2020-03-31	0.0	0.0	1
Lafayette	0.0	11	0.0	0.0	11.0	html version of FL COVID Rep 03-31-2020(PM)	0.0	2020-03-31	0.0	0.0	1
Lafayette	0.0	11	0.0	0.0	11.0	html version of FL COVID Rep 04-01-2020	0.0	2020-04-01	0.0	0.0	2
Lafayette	0.0	12	0.0	0.0	12.0	html version of FL COVID Rep 04-02-2020	0.0	2020-04-02	1.0	0.0	3
Lafayette	0.0	12	0.0	0.0	12.0	html version of FL COVID Rep 04-02-2020(PM)	0.0	2020-04-02	0.0	0.0	3
Lafayette	0.0	12	0.0	0.0	12.0	html version of FL COVID Rep 04-03-2020	0.0	2020-04-03	0.0	0.0	4
Lafayette	0.0	19	0.0	0.0	19.0	html version of FL COVID Rep 04-03-2020(PM)	0.0	2020-04-03	7.0	0.0	4
Lafayette	0.0	22	0.0	0.0	22.0	html version of FL COVID Rep 04-04-2020	0.0	2020-04-04	3.0	0.0	5
Lafayette	0.0	22	0.0	0.0	22.0	html version of FL COVID Rep 04-04-2020(PM)	0.0	2020-04-04	0.0	0.0	5
Lafayette	0.0	23	0.0	0.0	23.0	html version of FL COVID Rep 04-05-2020	0.0	2020-04-05	1.0	0.0	6
Lafayette	0.0	23	0.0	0.0	23.0	html version of FL COVID Rep 04-05-2020(PM)	0.0	2020-04-05	0.0	0.0	6
Lafayette	0.0	23	0.0	0.0	23.0	html version of FL COVID Rep 04-06-2020	0.0	2020-04-06	0.0	0.0	0
Lafayette	1.0	25	0.0	0.0	26.0	html version of FL COVID Rep 04-06-2020(PM)	0.0	2020-04-06	2.0	0.0	0
Lafayette	1.0	29	0.0	0.0	30.0	html version of FL COVID Rep 04-07-2020	0.0	2020-04-07	4.0	0.0	1
Lafayette	2.0	29	0.0	0.0	31.0	html version of FL COVID Rep 04-07-2020(PM)	0.0	2020-04-07	0.0	0.0	1
Lafayette	1.0	30	0.0	0.0	31.0	html version of FL COVID Rep 04-08-2020	0.0	2020-04-08	1.0	0.0	2
Lafayette	0.0	30	1.0	3.0	31.0	html version of FL COVID Rep 04-08-2020(PM)	0.0	2020-04-08	0.0	1.0	2
Lafayette	0.0	32	1.0	3.0	33.0	html version of FL COVID Rep 04-09-2020	0.0	2020-04-09	2.0	0.0	3
Lafayette	0.0	32	1.0	3.0	33.0	html version of FL COVID Rep 04-09-2020(PM)	0.0	2020-04-09	0.0	0.0	3
Lafayette	0.0	33	1.0	3.0	34.0	html version of FL COVID Rep 04-10-2020	0.0	2020-04-10	1.0	0.0	4
Lafayette	0.0	34	1.0	3.0	35.0	html version of FL COVID Rep 04-10-2020(PM)	0.0	2020-04-10	1.0	0.0	4
Lafayette	0.0	35	1.0	3.0	36.0	html version of FL COVID Rep 04-11-2020	0.0	2020-04-11	1.0	0.0	5
Lafayette	0.0	35	1.0	3.0	36.0	html version of FL COVID Rep 04-11-2020(PM)	0.0	2020-04-11	0.0	0.0	5
Lafayette	0.0	35	1.0	3.0	36.0	html version of FL COVID Rep 04-12-2020	0.0	2020-04-12	0.0	0.0	6
Lafayette	0.0	35	1.0	3.0	36.0	html version of FL COVID Rep 04-12-2020(PM)	0.0	2020-04-12	0.0	0.0	6
Lafayette	0.0	37	1.0	3.0	38.0	html version of FL COVID Rep 04-13-2020	0.0	2020-04-13	2.0	0.0	0
Lafayette	0.0	38	1.0	3.0	39.0	html version of FL COVID Rep 04-13-2020(PM)	0.0	2020-04-13	1.0	0.0	0
Lafayette	0.0	38	1.0	3.0	39.0	html version of FL COVID Rep 04-14-2020	0.0	2020-04-14	0.0	0.0	1
Lafayette	0.0	39	1.0	3.0	40.0	html version of FL COVID Rep 04-14-2020(PM)	0.0	2020-04-14	1.0	0.0	1
Lafayette	0.0	40	1.0	2.0	41.0	html version of FL COVID Rep 04-15-2020	0.0	2020-04-15	1.0	0.0	2
Lafayette	0.0	40	1.0	2.0	41.0	html version of FL COVID Rep 04-15-2020(PM)	0.0	2020-04-15	0.0	0.0	2
Lafayette	0.0	40	1.0	2.0	41.0	html version of FL COVID Rep 04-16-2020	0.0	2020-04-16	0.0	0.0	3
Lafayette	0.0	40	1.0	2.0	41.0	html version of FL COVID Rep 04-16-2020(PM)	0.0	2020-04-16	0.0	0.0	3
Lafayette	0.0	43	1.0	2.0	44.0	html version of FL COVID Rep 04-17-2020	0.0	2020-04-17	3.0	0.0	4
Lafayette	0.0	46	1.0	2.0	47.0	html version of FL COVID Rep 04-17-2020(PM)	0.0	2020-04-17	3.0	0.0	4
Lafayette	0.0	47	1.0	2.0	48.0	html version of FL COVID Rep 04-18-2020	0.0	2020-04-18	1.0	0.0	5
Lafayette	0.0	47	1.0	2.0	48.0	html version of FL COVID Rep 04-18-2020(PM)	0.0	2020-04-18	0.0	0.0	5
Lafayette	0.0	47	1.0	2.0	48.0	html version of FL COVID Rep 04-19-2020	0.0	2020-04-19	0.0	0.0	6
Lafayette	0.0	48	1.0	2.0	49.0	html version of FL COVID Rep 04-19-2020(PM)	0.0	2020-04-19	1.0	0.0	6
Lafayette	0.0	52	1.0	2.0	53.0	html version of FL COVID Rep 04-20-2020	0.0	2020-04-20	4.0	0.0	0
Lafayette	0.0	53	1.0	2.0	54.0	html version of FL COVID Rep 04-20-2020(PM)	0.0	2020-04-20	1.0	0.0	0
Lafayette	0.0	54	1.0	2.0	55.0	html version of FL COVID Rep 04-21-2020	0.0	2020-04-21	1.0	0.0	1
Lafayette	0.0	54	1.0	2.0	55.0	html version of FL COVID Rep 04-21-2020(PM)	0.0	2020-04-21	0.0	0.0	1
Lafayette	0.0	54	1.0	2.0	55.0	html version of FL COVID Rep 04-22-2020	0.0	2020-04-22	0.0	0.0	2
Lafayette	0.0	55	1.0	2.0	56.0	html version of FL COVID Rep 04-22-2020(PM)	0.0	2020-04-22	1.0	0.0	2
Lafayette	0.0	57	1.0	2.0	58.0	html version of FL COVID Rep 04-23-2020	0.0	2020-04-23	2.0	0.0	3
Lafayette	0.0	57	1.0	2.0	58.0	html version of FL COVID Rep 04-23-2020(PM)	0.0	2020-04-23	0.0	0.0	3
Lafayette	0.0	61	1.0	2.0	62.0	html version of FL COVID Rep 04-24-2020	0.0	2020-04-24	4.0	0.0	4
Lafayette	0.0	61	1.0	2.0	62.0	html version of FL COVID Rep 04-24-2020(PM)	0.0	2020-04-24	0.0	0.0	4
Lafayette	0.0	63	1.0	2.0	64.0	html version of FL COVID Rep 04-25-2020	0.0	2020-04-25	2.0	0.0	5
Lafayette	0.0	66	1.0	1.0	67.0	html version of FL COVID Rep 04-26-2020	0.0	2020-04-26	3.0	0.0	6
Lafayette	0.0	69	1.0	1.0	70.0	html version of FL COVID Rep 04-27-2020	0.0	2020-04-27	3.0	0.0	0
Lafayette	0.0	70	1.0	1.0	71.0	html version of FL COVID Rep 04-28-2020	0.0	2020-04-28	1.0	0.0	1
Lafayette	0.0	72	1.0	1.0	73.0	html version of FL COVID Rep 04-29-2020	0.0	2020-04-29	2.0	0.0	2
Lafayette	0.0	75	1.0	1.0	76.0	html version of FL COVID Rep 04-30-2020	0.0	2020-04-30	3.0	0.0	3
Lafayette	0.0	79	2.0	2.0	81.0	html version of FL COVID Rep 05-01-2020	0.0	2020-05-01	4.0	1.0	4
Lafayette	0.0	79	2.0	2.0	81.0	html version of FL COVID Rep 05-02-2020	0.0	2020-05-02	0.0	0.0	5
Lafayette	0.0	82	2.0	2.0	84.0	html version of FL COVID Rep 05-03-2020	0.0	2020-05-03	3.0	0.0	6
Lafayette	0.0	83	2.0	2.0	85.0	html version of FL COVID Rep 05-04-2020	0.0	2020-05-04	1.0	0.0	0
Lafayette	0.0	84	3.0	3.0	87.0	html version of FL COVID Rep 05-05-2020	0.0	2020-05-05	1.0	1.0	1
Lafayette	1.0	84	3.0	3.0	88.0	html version of FL COVID Rep 05-06-2020	0.0	2020-05-06	0.0	0.0	2
Lafayette	0.0	85	3.0	3.0	88.0	html version of FL COVID Rep 05-07-2020	0.0	2020-05-07	1.0	0.0	3
Lafayette	0.0	89	3.0	3.0	92.0	html version of FL COVID Rep 05-08-2020	0.0	2020-05-08	4.0	0.0	4
Lafayette	0.0	89	3.0	3.0	92.0	html version of FL COVID Rep 05-09-2020	0.0	2020-05-09	0.0	0.0	5
Lafayette	0.0	91	3.0	3.0	94.0	html version of FL COVID Rep 05-10-2020	0.0	2020-05-10	2.0	0.0	6
Lafayette	0.0	93	3.0	3.0	96.0	html version of FL COVID Rep 05-11-2020	0.0	2020-05-11	2.0	0.0	0
Lafayette	0.0	99	5.0	5.0	104.0	html version of FL COVID Rep 05-12-2020	0.0	2020-05-12	6.0	2.0	1
Lafayette	0.0	101	5.0	5.0	106.0	html version of FL COVID Rep 05-13-2020	0.0	2020-05-13	2.0	0.0	2
Lafayette	0.0	107	5.0	4.0	112.0	html version of FL COVID Rep 05-14-2020	0.0	2020-05-14	6.0	0.0	3
Lafayette	0.0	109	5.0	4.0	114.0	html version of FL COVID Rep 05-15-2020	0.0	2020-05-15	2.0	0.0	4
Lafayette	0.0	116	6.0	5.0	122.0	html version of FL COVID Rep 05-16-2020	0.0	2020-05-16	7.0	1.0	5
Lafayette	0.0	126	6.0	5.0	132.0	html version of FL COVID Rep 05-17-2020	0.0	2020-05-17	10.0	0.0	6
Lafayette	0.0	129	6.0	4.0	135.0	html version of FL COVID Rep 05-18-2020	0.0	2020-05-18	3.0	0.0	0
Lafayette	0.0	154	6.0	4.0	160.0	html version of FL COVID Rep 05-19-2020	0.0	2020-05-19	25.0	0.0	1
Lafayette	0.0	165	6.0	4.0	171.0	html version of FL COVID Rep 05-20-2020	0.0	2020-05-20	11.0	0.0	2
Lafayette	0.0	319	6.0	2.0	325.0	html version of FL COVID Rep 05-21-2020	0.0	2020-05-21	154.0	0.0	3
Lafayette	0.0	331	7.0	2.0	338.0	html version of FL COVID Rep 05-22-2020	0.0	2020-05-22	12.0	1.0	4
Lafayette	0.0	341	8.0	2.0	349.0	html version of FL COVID Rep 05-23-2020	0.0	2020-05-23	10.0	1.0	5
Lafayette	0.0	344	8.0	2.0	352.0	html version of FL COVID Rep 05-24-2020	0.0	2020-05-24	3.0	0.0	6
Lafayette	0.0	350	8.0	2.0	358.0	html version of FL COVID Rep 05-25-2020	0.0	2020-05-25	6.0	0.0	0
Lafayette	0.0	352	8.0	2.0	360.0	html version of FL COVID Rep 05-26-2020	0.0	2020-05-26	2.0	0.0	1
Lafayette	0.0	355	8.0	2.0	363.0	html version of FL COVID Rep 05-27-2020	0.0	2020-05-27	3.0	0.0	2
Lafayette	0.0	356	8.0	2.0	364.0	html version of FL COVID Rep 05-28-2020	0.0	2020-05-28	1.0	0.0	3
Lafayette	0.0	365	8.0	2.0	373.0	html version of FL COVID Rep 05-29-2020	0.0	2020-05-29	9.0	0.0	4
Lafayette	0.0	366	8.0	2.0	374.0	html version of FL COVID Rep 05-30-2020	0.0	2020-05-30	1.0	0.0	5
Lafayette	0.0	370	8.0	2.0	378.0	html version of FL COVID Rep 05-31-2020	0.0	2020-05-31	4.0	0.0	6
Lafayette	0.0	373	8.0	2.0	381.0	html version of FL COVID Rep 06-1-2020	0.0	2020-06-01	3.0	0.0	0
Lafayette	0.0	374	8.0	2.0	382.0	html version of FL COVID Rep 06-2-2020	0.0	2020-06-02	1.0	0.0	1
Lafayette	0.0	376	8.0	2.0	384.0	html version of FL COVID Rep 06-03-2020	0.0	2020-06-03	2.0	0.0	2
Lafayette	0.0	380	9.0	2.0	389.0	html version of FL COVID Rep 06-04-2020	0.0	2020-06-04	4.0	1.0	3
Lafayette	0.0	380	10.0	3.0	390.0	html version of FL COVID Rep 06-05-2020	0.0	2020-06-05	0.0	1.0	4
Lafayette	0.0	386	10.0	3.0	396.0	html version of FL COVID Rep 06-06-2020	0.0	2020-06-06	6.0	0.0	5
Lafayette	0.0	388	10.0	3.0	398.0	html version of FL COVID Rep 06-07-2020	0.0	2020-06-07	2.0	0.0	6
Lafayette	0.0	390	10.0	3.0	400.0	html version of FL COVID Rep 06-08-2020	0.0	2020-06-08	2.0	0.0	0
Lafayette	0.0	390	13.0	3.0	403.0	html version of FL COVID Rep 06-09-2020	0.0	2020-06-09	0.0	3.0	1
Lafayette	0.0	392	12.0	3.0	404.0	html version of FL COVID Rep 06-10-2020	0.0	2020-06-10	2.0	-1.0	2
Lafayette	0.0	395	12.0	3.0	407.0	html version of FL COVID Rep 06-11-2020	0.0	2020-06-11	3.0	0.0	3
Lafayette	0.0	400	12.0	3.0	412.0	html version of FL COVID Rep 06-12-2020	0.0	2020-06-12	5.0	0.0	4
Lafayette	0.0	405	12.0	3.0	417.0	html version of FL COVID Rep 06-13-2020	0.0	2020-06-13	5.0	0.0	5
Lafayette	0.0	407	13.0	3.0	420.0	html version of FL COVID Rep 06-14-2020	0.0	2020-06-14	2.0	1.0	6
Lafayette	0.0	408	13.0	3.0	421.0	html version of FL COVID Rep 06-15-2020	0.0	2020-06-15	1.0	0.0	0
Lafayette	0.0	410	15.0	4.0	425.0	html version of FL COVID Rep 06-16-2020	0.0	2020-06-16	2.0	2.0	1
Lafayette	0.0	420	15.0	3.0	436.0	html version of FL COVID Rep 06-17-2020	1.0	2020-06-17	10.0	0.0	2
Lafayette	0.0	425	16.0	4.0	442.0	html version of FL COVID Rep 06-18-2020	1.0	2020-06-18	5.0	1.0	3
Lafayette	0.0	427	18.0	4.0	446.0	html version of FL COVID Rep 06-19-2020	1.0	2020-06-19	2.0	2.0	4
Lafayette	0.0	429	18.0	4.0	448.0	html version of FL COVID Rep 06-20-2020	1.0	2020-06-20	2.0	0.0	5
Lafayette	0.0	435	19.0	4.0	455.0	html version of FL COVID Rep 06-21-2020	1.0	2020-06-21	6.0	1.0	6
Lafayette	0.0	435	20.0	4.0	456.0	html version of FL COVID Rep 06-22-2020	1.0	2020-06-22	0.0	1.0	0
Lafayette	0.0	438	20.0	4.0	459.0	html version of FL COVID Rep 06-23-2020	1.0	2020-06-23	3.0	0.0	1
Lafayette	0.0	439	20.0	4.0	460.0	html version of FL COVID Rep 06-24-2020	1.0	2020-06-24	1.0	0.0	2
Lafayette	0.0	449	22.0	5.0	472.0	html version of FL COVID Rep 06-25-2020	1.0	2020-06-25	10.0	2.0	3
Lafayette	0.0	468	27.0	5.0	496.0	html version of FL COVID Rep 06-26-2020	1.0	2020-06-26	19.0	5.0	4
Lafayette	0.0	500	31.0	6.0	532.0	html version of FL COVID Rep 06-27-2020	1.0	2020-06-27	32.0	4.0	5
Lafayette	0.0	504	30.0	6.0	535.0	html version of FL COVID Rep 06-28-2020	1.0	2020-06-28	4.0	-1.0	6
Lafayette	0.0	508	31.0	6.0	540.0	html version of FL COVID Rep 06-29-2020	1.0	2020-06-29	4.0	1.0	0
Lafayette	0.0	512	32.0	6.0	545.0	html version of FL COVID Rep 06-30-2020	1.0	2020-06-30	4.0	1.0	1
Lafayette	0.0	515	32.0	6.0	548.0	html version of FL COVID Rep 07-01-2020	1.0	2020-07-01	3.0	0.0	2
Lafayette	0.0	520	33.0	6.0	554.0	html version of FL COVID Rep 07-02-2020	1.0	2020-07-02	5.0	1.0	3
Lafayette	0.0	532	34.0	6.0	567.0	html version of FL COVID Rep 07-03-2020	1.0	2020-07-03	12.0	1.0	4
Lafayette	0.0	543	36.0	6.0	580.0	html version of FL COVID Rep 07-04-2020	1.0	2020-07-04	11.0	2.0	5
Lafayette	0.0	551	36.0	6.0	588.0	html version of FL COVID Rep 07-05-2020	1.0	2020-07-05	8.0	0.0	6
Lafayette	0.0	563	40.0	7.0	604.0	html version of FL COVID Rep 07-06-2020	1.0	2020-07-06	12.0	4.0	0
Lafayette	0.0	573	42.0	7.0	616.0	html version of FL COVID Rep 07-07-2020	1.0	2020-07-07	10.0	2.0	1
Lafayette	0.0	596	48.0	7.0	645.0	html version of FL COVID Rep 07-08-2020	1.0	2020-07-08	23.0	6.0	2
Lafayette	0.0	610	49.0	7.0	660.0	html version of FL COVID Rep 07-09-2020	1.0	2020-07-09	14.0	1.0	3
Lafayette	0.0	620	52.0	8.0	673.0	html version of FL COVID Rep 07-10-2020	1.0	2020-07-10	10.0	3.0	4
Lafayette	0.0	638	53.0	8.0	692.0	html version of FL COVID Rep 07-11-2020	1.0	2020-07-11	18.0	1.0	5
Lafayette	0.0	638	53.0	8.0	692.0	html version of FL COVID Rep 07-12-2020	1.0	2020-07-12	0.0	0.0	6
Lake	1.0	7	1.0	11.0	9.0	html version of FL COVID Rep 03-16-2020	0.0	2020-03-16			0
Lake	1.0	7	2.0	20.0	10.0	html version of FL COVID Rep 03-18-2020	0.0	2020-03-18	0.0	1.0	2
Lake	1.0	7	2.0	20.0	10.0	html version of FL COVID Rep 03-19-2020	0.0	2020-03-19	0.0	0.0	3
Lake	5.0	34	3.0	37.0	42.0	html version of FL COVID Rep 03-20-2020	0.0	2020-03-20	27.0	1.0	4
